Unique ID,Plant Name,Plant Type,Winter Availability,Winter_Shoulder Availability,Summer Availability,Annual Availability
7900_G_SH4,Sand Hill,Combustion Turbine,0.85,0.85,0.90,0.87
7900_G_SH6,Sand Hill,Combustion Turbine,0.85,0.85,0.90,0.87
7900_G_SH7,Sand Hill,Combustion Turbine,0.85,0.85,0.90,0.87
7903_G_MGS1,McCartney,Combustion Turbine,0.85,0.85,0.91,0.88
7903_G_MSG2,McCartney,Combustion Turbine,0.85,0.85,0.91,0.88
7907_G_1,Pine Flat,Hydro,0.79,0.79,0.89,0.83
7907_G_2,Pine Flat,Hydro,0.79,0.79,0.89,0.83
7907_G_3,Pine Flat,Hydro,0.79,0.79,0.89,0.83
7909_G_VG02,Vernon Boulevard,Combustion Turbine,0.85,0.85,0.90,0.87
7909_G_VG03,Vernon Boulevard,Combustion Turbine,0.85,0.85,0.90,0.87
791_G_1,Canyon,Hydro,0.75,0.75,0.84,0.79
791_G_2,Canyon,Hydro,0.75,0.75,0.84,0.79
7910_G_1,Joseph J Seymour Power Project,Combustion Turbine,0.85,0.85,0.90,0.87
7910_G_2,Joseph J Seymour Power Project,Combustion Turbine,0.85,0.85,0.90,0.87
7911_G_1,Kern Canyon,Hydro,0.73,0.73,0.82,0.77
7912_G_1,Brentwood,Combustion Turbine,0.85,0.85,0.90,0.87
7913_G_HG01,Hell Gate,Combustion Turbine,0.85,0.85,0.90,0.87
7913_G_HG02,Hell Gate,Combustion Turbine,0.85,0.85,0.90,0.87
7914_G_HR01,Harlem River Yard,Combustion Turbine,0.85,0.85,0.90,0.87
7914_G_HR02,Harlem River Yard,Combustion Turbine,0.85,0.85,0.90,0.87
7915_G_N01,North 1st,Combustion Turbine,0.85,0.85,0.90,0.87
7916_G_1,Talbot County Energy,Combustion Turbine,0.85,0.85,0.91,0.88
7916_G_2,Talbot County Energy,Combustion Turbine,0.85,0.85,0.91,0.88
7916_G_3,Talbot County Energy,Combustion Turbine,0.85,0.85,0.91,0.88
7916_G_4,Talbot County Energy,Combustion Turbine,0.85,0.85,0.91,0.88
7916_G_5,Talbot County Energy,Combustion Turbine,0.85,0.85,0.91,0.88
7916_G_6,Talbot County Energy,Combustion Turbine,0.85,0.85,0.91,0.88
7917_G_1,Chattahoochee Energy Facility,Combined Cycle,0.81,0.81,0.90,0.85
7917_G_2,Chattahoochee Energy Facility,Combined Cycle,0.81,0.81,0.90,0.85
7917_G_3,Chattahoochee Energy Facility,Combined Cycle,0.81,0.81,0.90,0.85
7918_G_1,Galion,Combustion Turbine,0.90,0.90,0.92,0.91
7918_G_2,Galion,Combustion Turbine,0.90,0.90,0.92,0.91
7918_G_3,Galion,Combustion Turbine,0.90,0.90,0.92,0.91
7919_G_1,Seville,Combustion Turbine,0.90,0.90,0.92,0.91
7919_G_2,Seville,Combustion Turbine,0.90,0.90,0.92,0.91
7919_G_3,Seville,Combustion Turbine,0.90,0.90,0.92,0.91
7920_G_5,Traer South,Combustion Turbine,0.90,0.90,0.92,0.91
7921_G_11,Maquoketa 2,Combustion Turbine,0.90,0.90,0.92,0.91
7921_G_12,Maquoketa 2,Combustion Turbine,0.90,0.90,0.92,0.91
7921_G_13,Maquoketa 2,Combustion Turbine,0.90,0.90,0.92,0.91
7921_G_14,Maquoketa 2,Combustion Turbine,0.90,0.90,0.92,0.91
7924_G_DG1,Albertville,Combustion Turbine,0.90,0.90,0.92,0.91
7924_G_DG2,Albertville,Combustion Turbine,0.90,0.90,0.92,0.91
7924_G_DG3,Albertville,Combustion Turbine,0.90,0.90,0.92,0.91
7924_G_DG4,Albertville,Combustion Turbine,0.90,0.90,0.92,0.91
7925_G_1,Lakefield Junction,Combustion Turbine,0.85,0.85,0.91,0.88
7925_G_2,Lakefield Junction,Combustion Turbine,0.85,0.85,0.91,0.88
7925_G_3,Lakefield Junction,Combustion Turbine,0.85,0.85,0.91,0.88
7925_G_4,Lakefield Junction,Combustion Turbine,0.85,0.85,0.91,0.88
7925_G_5,Lakefield Junction,Combustion Turbine,0.85,0.85,0.91,0.88
7925_G_6,Lakefield Junction,Combustion Turbine,0.85,0.85,0.91,0.88
7925_G_7,Lakefield Junction,Combustion Turbine,0.90,0.90,0.92,0.91
7926_G_1A,South Strawberry,Combustion Turbine,0.90,0.90,0.92,0.91
7926_G_2A,South Strawberry,Combustion Turbine,0.90,0.90,0.92,0.91
7927_G_1,Buffalo Mountain,Onshore Wind,0.95,0.95,0.95,0.95
7927_G_2,Buffalo Mountain,Onshore Wind,0.95,0.95,0.95,0.95
7927_G_3,Buffalo Mountain,Onshore Wind,0.95,0.95,0.95,0.95
7928_G_1,Osawatomie,Combustion Turbine,0.85,0.85,0.91,0.88
7929_G_1,West Gardner,Combustion Turbine,0.85,0.85,0.91,0.88
7929_G_2,West Gardner,Combustion Turbine,0.85,0.85,0.91,0.88
7929_G_3,West Gardner,Combustion Turbine,0.85,0.85,0.91,0.88
7929_G_4,West Gardner,Combustion Turbine,0.85,0.85,0.91,0.88
7930_G_T-1,Russell Energy Center,Combustion Turbine,0.86,0.86,0.89,0.88
